id,text,annotations,meta,annotation_approver,cấu hình,mẫu mã,hiệu năng,ship,giá,chính hãng,chất lượng,dịch vụ,an toàn,phụ kiện,other,typo
884699,thử điện_thoại ok pin trâu màn_hình nhạy mẫu_mã đẹp hy_vọng sản_phẩm tốt như kì hài_lòng,"[{'label': 310, 'user': 15}, {'label': 308, 'user': 15}, {'label': 312, 'user': 15}]","{'review_id': 1007, 'comment': 'sau vài ngày dùng thử thì thấy đt ok, pin trâu, màn hình nhạy, mẫu mã đẹp. Hy vọng vài tháng tới sản phẩm vẫn dùng tốt như này 😊😊😊', 'summary': 'Cực kì hài lòng', 'annotations': {'22': ['mẫu mã +', 'hiệu năng +'], '16': ['cấu hình +', 'mẫu mã +']}}",,1,1,1,0,0,0,0,0,0,0,0,0
884698,hàng kì hài_lòng,"[{'label': 297, 'user': 15}, {'label': 304, 'user': 15}]","{'review_id': 1595, 'comment': 'Hàng quá chuẩn...', 'summary': 'Cực kì hài lòng', 'annotations': {'16': ['chính hãng +'], '22': ['other']}}",,0,0,0,0,0,1,0,0,0,0,1,0
884697,giá_như không_thể đòi_hỏi máy đùng lướt web video đọc pdf tốt hơi chậm giật đứng,"[{'label': 298, 'user': 15}, {'label': 309, 'user': 15}]","{'review_id': 22300, 'comment': 'Với mức giá như thế này thì không thể đòi hỏi nhiều hơn, máy đùng để lướt web, xem video, đọc pdf khá tốt nhưng xử lý hơi chậm, thường bị giật, đứng máy.', 'summary': 'Hài lòng', 'annotations': {'18': ['hiệu năng -', 'giá +']}}",,0,0,1,0,1,0,0,0,0,0,0,0
884696,máy 3 hôm không sim đổi không hài_lòng,"[{'label': 297, 'user': 15}, {'label': 296, 'user': 15}]","{'review_id': 23390, 'comment': 'máy dùng 3 hôm không nhận sim, yêu cầu đổi trả', 'summary': 'Rất không hài lòng', 'annotations': {'21': ['other'], '22': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,1,0
884695,điện_thoại_samsung galaxy_m11 dt khong choi game nhe tac vu binh thuong la dung on hai long,"[{'label': 295, 'user': 15}, {'label': 309, 'user': 15}]","{'review_id': 23913, 'comment': 'Điện Thoại Samsung Galaxy M11.Dt khong choi game nhe,tac vu binh thuong thoi,noi chung la dung duoc,cam on tiki.', 'summary': 'Rat hai long', 'annotations': {'24': ['typo'], '22': ['hiệu năng -']}}",,0,0,1,0,0,0,0,0,0,0,0,1
884694,hơi một_chút sag trọng kim_loại cứng kì hài_lòng,"[{'label': 295, 'user': 15}]","{'review_id': 23020, 'comment': 'Hơi nhỏ một chút nhưng nhìn rất sag trọng và đẹp\nĐược làm bằng kim loại hay j mà cứng vậy Tiki', 'summary': 'Cực kì hài lòng', 'annotations': {'21': ['typo']}}",,0,0,0,0,0,0,0,0,0,0,0,1
884693,máy đẹp giao hàng kì hài_lòng,"[{'label': 300, 'user': 15}, {'label': 296, 'user': 15}, {'label': 310, 'user': 15}]","{'review_id': 1610, 'comment': 'Máy đẹp giao hàng nhanh', 'summary': 'Cực kì hài lòng', 'annotations': {'16': ['ship +', 'mẫu mã +'], '22': ['trash']}}",,0,1,0,1,0,0,0,0,0,0,0,0
884692,giao hàng nhanh máy đẹp không kiểm_tra thời_hạn kích_hoạt bảo kì hài_lòng,"[{'label': 300, 'user': 15}, {'label': 310, 'user': 15}]","{'review_id': 22680, 'comment': 'Giao hàng nhanh, máy đẹp nhưng không kiểm tra được thời hạn kích hoạt bảo hành.', 'summary': 'Cực kì hài lòng', 'annotations': {'18': ['mẫu mã +', 'ship +']}}",,0,1,0,1,0,0,0,0,0,0,0,0
884691,đồi thành 4g không ? nhầm không hài_lòng,"[{'label': 296, 'user': 15}]","{'review_id': 22696, 'comment': 'Mình có thể đồi thành bản 4g được không ? Mình bị nhầm !', 'summary': 'Rất không hài lòng', 'annotations': {'21': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,0,0
884690,máy hoạt_động tốt máy order cửa mua,"[{'label': 297, 'user': 15}]","{'review_id': 22826, 'comment': 'máy hoạt động tốt phù hợp vs máy order cho cửa hàng,', 'summary': 'tốt và đáng mua', 'annotations': {'21': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
884689,điện_thoại đẹp giao hành cực nhanh mặc_dù ban_đầu best expres giao không an_tâm kì hài_lòng,"[{'label': 300, 'user': 15}, {'label': 310, 'user': 15}]","{'review_id': 1502, 'comment': 'Điện thoại đẹp, giao hành cực nhanh mặc dù ban đầu mình thấy Best Express giao mình không an tâm cho lắm.', 'summary': 'Cực kì hài lòng', 'annotations': {'16': ['ship +', 'mẫu mã +'], '22': ['ship +', 'mẫu mã +']}}",,0,1,0,1,0,0,0,0,0,0,0,0
884688,màu hồng hơi quê quê kh đẹp lắm giá oke lắm kh đợi ổn,"[{'label': 298, 'user': 15}, {'label': 311, 'user': 15}]","{'review_id': 24110, 'comment': 'màu hồng nhìn hơi quê quê kh đẹp lắm nhưng với giá này cũng ok lắm rồi còn dùng lâu hay kh phải đợi mới biết', 'summary': 'tạm ổn', 'annotations': {'22': ['mẫu mã -', 'giá +']}}",,0,1,0,0,1,0,0,0,0,0,0,0
884687,hàng chất_lượng giao hàng nhanh đóng_hộp chất_lượng,"[{'label': 300, 'user': 15}]","{'review_id': 22532, 'comment': 'hàng xài chất lượng, giao hàng nhanh, đóng hộp chắc chắn', 'summary': 'hàng xài chất lượng', 'annotations': {'18': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
884686,cực_kì hài_lòng,"[{'label': 297, 'user': 15}, {'label': 296, 'user': 15}]","{'review_id': 1816, 'comment': 'Cực phẩm-thanks tiki', 'summary': 'Cực kì hài lòng', 'annotations': {'24': ['other'], '22': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,1,0
884685,vợ kì hài_lòng,"[{'label': 297, 'user': 15}]","{'review_id': 22677, 'comment': 'vợ dùng ok', 'summary': 'Cực kì hài lòng', 'annotations': {'18': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
884684,ngon_lành cành kì hài_lòng,"[{'label': 297, 'user': 15}]","{'review_id': 22066, 'comment': 'Ngon lành cành đào', 'summary': 'Cực kì hài lòng', 'annotations': {'18': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
884683,hãng nguyên kì hài_lòng,"[{'label': 304, 'user': 15}]","{'review_id': 22622, 'comment': 'Chính hãng nguyên seal', 'summary': 'Cực kì hài lòng', 'annotations': {'18': ['chính hãng +']}}",,0,0,0,0,0,1,0,0,0,0,0,0
884682,tiki đóng_gói cẩn_thận giao hàng chạy,"[{'label': 300, 'user': 15}, {'label': 306, 'user': 15}]","{'review_id': 23841, 'comment': 'Tiki đóng gói cẩn thận giao hàng nhanh\nMáy chạy tốt', 'summary': 'Hài lòng', 'annotations': {'24': ['ship +'], '22': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,1,0,0,0,0
884681,sản_phẩm mua hợp_lý giá_thành kì hài_lòng,"[{'label': 298, 'user': 15}]","{'review_id': 23992, 'comment': 'sản phẩm tôi mua hợp lý và giá thành cũng phải chăng', 'summary': 'Cực kì hài lòng', 'annotations': {'24': ['giá +'], '22': ['giá +']}}",,0,0,0,0,1,0,0,0,0,0,0,0
884680,minh_nhan hang roi nhe ưng luon nhe kì hài_lòng,"[{'label': 295, 'user': 15}]","{'review_id': 23072, 'comment': 'Minh nhan dc hang roi nhe rất ưng luon nhe shop', 'summary': 'Cực kì hài lòng', 'annotations': {'21': ['typo'], '16': ['typo']}}",,0,0,0,0,0,0,0,0,0,0,0,1
884679,ưng_ý hàng nguyên tem cảm_giác đọc sách tủ_sách gói gọn một máy nhẹ_nhàng tiện thư công_ty chuyên_nghiệp chuẩn nguyên tem,"[{'label': 310, 'user': 15}, {'label': 306, 'user': 15}, {'label': 304, 'user': 15}]","{'review_id': 23121, 'comment': 'Mình đang dùng rồi, rất ưng ý, hàng nguyên tem, mới. Cảm giác thay đổi được cách đọc sách, mang được cả tủ sách chỉ gói gọn trong một chiếc máy. Rất nhẹ nhàng tiện lợi.\ncòn có cả thư cảm ơn của công ty nữa. Rất chuyên nghiệp. Cảm ơn Techmorevn!!! Cảm ơn Tiki.', 'summary': 'Hàng chuẩn, nguyên tem', 'annotations': {'21': ['mẫu mã +', 'dịch vụ +'], '16': ['dịch vụ +', 'mẫu mã +', 'chính hãng +']}}",,0,1,0,0,0,1,0,1,0,0,0,0
884678,2 dám viết nhận_xét chính_xác khách_quan gọi âm_thanh to không khuyến_khích bàn_tay hình bắt_mắt sang_trọng đẳng hình hiển_thị tốt màu_sắc tươi_tắn dĩ_nhiên không mịn_màng dừng mức_độ cực_kỳ trâu 4g liên_tục 2 lớn : máy cực_kỳ lag phản_hồi chậm_chạp máy hầu_như không cài ap duy_nhất 3 app : zalo laban key now driver máy báo bộ_nhớ ram gọi hầu_như 2 - 3 giây chuông đổ màn_hình hiển_thị quẹt nghe như 1 dọn_dẹp bộ_nhớ chục tình phân khúc giá 2 triệu lựa thất_vọng xiaomi redmi 9c ram 2gb toàn xiaomi hài_lòng mua 9c suy_nghĩ cảm_nhận suy_nghĩ tầm 2 đồng_tình không không khuyến_khích mua thành cám_ơn đọc siêu lag,"[{'label': 312, 'user': 15}, {'label': 313, 'user': 15}, {'label': 310, 'user': 15}, {'label': 308, 'user': 15}, {'label': 309, 'user': 15}]","{'review_id': 1410, 'comment': 'Sau thời gian sử dụng gần 2 tháng mới dám viết nhận xét để chính xác và mang tính khách quan hơn.\nNghe gọi về âm thanh khá tốt.\nMáy khá nặng, to, không khuyến khích cho những bạn bàn tay nhỏ.\nNgoại hình bắt mắt, nhìn khá sang trọng và đẳng cấp.\nMàn hình hiển thị tốt, màu sắc tươi tắn, dĩ nhiên không mịn màng do chỉ dừng lại ở mức độ HD+.\nPin thì cực kỳ trâu, xài 4G liên tục mà gần 2 ngày mới phải sạc.\nKhuyết điểm lớn nhất: \nMáy sử dụng cực kỳ lag, phản hồi chậm chạp. Máy mình hầu như không cài app nhiều, chỉ duy nhất 3 app: Zalo, Laban key, Now driver nhưng lúc nào máy cũng báo tình trạng bộ nhớ RAM 64-75%.\nKhi có người gọi đến thì hầu như phải 2-3 giây sau khi chuông đổ, màn hình mới hiển thị để quẹt qua nghe hoặc từ chối.\nHầu như 1 ngày phải dọn dẹp bộ nhớ cả chục lần.\nThật tình trong phân khúc giá hơn 2 triệu, với riêng mình nghĩ có khá nhiều lựa chọn.\nKhông biết những người dùng khác thế nào, nhưng với mình, thật sự thất vọng về em Xiaomi Redmi 9C bản RAM 2GB này.\nTrước giờ xài toàn Xiaomi và rất hài lòng, tuy nhiên sau khi mua em 9C này mình đã bắt đầu có suy nghĩ khác.\nTrên đây chỉ là những cảm nhận và suy nghĩ cá nhân sau khi sử dụng tầm 2 tháng. Có thể có bạn đồng tình cũng có bạn không, nhưng thật sự với mình, mình không khuyến khích các bạn mua em này.\nChân thành cám ơn các bạn đã đọc tin.', 'summary': 'Máy siêu lag', 'annotations': {'16': ['cấu hình -', 'mẫu mã +', 'hiệu năng -', 'cấu hình +'], '22': ['hiệu năng -', 'cấu hình -', 'mẫu mã +', 'hiệu năng +']}}",,1,1,1,0,0,0,0,0,0,0,0,0
884677,máy lỗi pin reset bảo_hành lỗi pin,"[{'label': 297, 'user': 15}, {'label': 313, 'user': 15}]","{'review_id': 23756, 'comment': 'máy mình lỗi pin và thường bị tự reset lại. mình bảo hành ở đâu dc', 'summary': 'máy bị lỗi pin', 'annotations': {'24': ['cấu hình -'], '22': ['other']}}",,1,0,0,0,0,0,0,0,0,0,1,0
884676,hơi lag cấu_hình tầm giá pin trâu update phần_mềm thiệt_thòi cũ trải nghiệm lẫn,"[{'label': 312, 'user': 15}, {'label': 309, 'user': 15}]","{'review_id': 22181, 'comment': 'Vẫn hơi lag so với cấu hình tầm giá, pin quá trâu. Update lên phần mềm mới có nhiều thiệt thòi hơn so với bản cũ, về trải nghiệm lẫn tính năng', 'summary': 'Hài lòng', 'annotations': {'18': ['cấu hình +', 'hiệu năng -']}}",,1,0,1,0,0,0,0,0,0,0,0,0
884675,rat hap y luon ah giog y nhu hinh vay đo rhick lam kì hài_lòng,"[{'label': 310, 'user': 15}, {'label': 295, 'user': 15}]","{'review_id': 24197, 'comment': 'rat hap y em luon ah giog y nhu hinh vay đo rhick lam luon', 'summary': 'Cực kì hài lòng', 'annotations': {'22': ['typo', 'mẫu mã +']}}",,0,1,0,0,0,0,0,0,0,0,0,1
884674,mua điện_thoại online như ! cảm_giác lo_sợ sợ kiểu như lừa ! hàng tuyệt_vời ! hàng hãng nguyên box giao hàng nhanh_chóng ! mấy đẹp long_lanh giá rẻ st điện_thoại triệu bạc ! mua hàng ứng_dụng kì hài_lòng,"[{'label': 298, 'user': 15}, {'label': 295, 'user': 15}, {'label': 310, 'user': 15}, {'label': 300, 'user': 15}, {'label': 304, 'user': 15}]","{'review_id': 1468, 'comment': 'lần đầu tiên mình mua đt online như thế này! cảm giác lo sợ vì sợ kiểu như sắp bị lừa ấy! Nhưng nhận được hàng thì thấy thật tuyệt vời! hàng chính hãng, nguyên box, giao hàng lại nhanh chóng! Mấy đẹp long lanh, giá lại rẻ hơn ngoài các st điện thoại cả triệu bạc! sẽ còn quay lại mua hàng trên ứng dụng này!', 'summary': 'Cực kì hài lòng', 'annotations': {'16': ['typo', 'giá +', 'mẫu mã +', 'ship +', 'chính hãng +'], '22': ['mẫu mã +']}}",,0,1,0,1,1,1,0,0,0,0,0,1
884673,dày ip6 pin máy ip6 1 pin máy 2 pin nghe ck cài mặc_định 1 sim mua 1 sim dc màu đỏ đẹp bàn chụp ảnh ip bàn kì hài_lòng,"[{'label': 310, 'user': 15}, {'label': 312, 'user': 15}]","{'review_id': 22970, 'comment': 'Dày và nặng hơn so với Ip6 nhiều, chắc do pin, trước máy ip6 của mình dùng trong 1 ngày là hết pin, máy này dùng 2 ngày mới hết pin, với nghe ck nói là có thể cài mặc định 1 sim và mua thêm 1 sim nữa dùng vẫn dc. Màu thì đỏ nên đẹp khỏi bàn, chụp ảnh của ip cũng khỏi bàn luôn. Nói chung là thích', 'summary': 'Cực kì hài lòng', 'annotations': {'21': ['cấu hình +', 'mẫu mã +']}}",,1,1,0,0,0,0,0,0,0,0,0,0
884672,đơn hàng giá_trị lớn chưa hàng hệ_thống báo : “ giao hàng thành_công ” gọi tổng_đài báo vòng 24 - 48 mua làm_quà ảnh_hưởng kế không hài_lòng,"[{'label': 301, 'user': 15}, {'label': 307, 'user': 15}]","{'review_id': 23808, 'comment': 'Đơn hàng có giá trị lớn, chưa nhận được hàng nhưng hệ thống đã báo: “giao hàng thành công”, gọi tổng đài để xử lý thì báo trong vòng 24-48 giờ. Mua làm quà, ảnh hưởng tới kế hoạch.', 'summary': 'Rất không hài lòng', 'annotations': {'24': ['dịch vụ -'], '22': ['ship -', 'dịch vụ -']}}",,0,0,0,1,0,0,0,1,0,0,0,0
884671,tốt lắm hang hãng đóng_góp cẩn_thận kì hài_lòng,"[{'label': 295, 'user': 15}]","{'review_id': 22411, 'comment': 'tốt lắm hang chính hãng đóng góp cẩn thận 5sao', 'summary': 'Cực kì hài lòng', 'annotations': {'18': ['typo']}}",,0,0,0,0,0,0,0,0,0,0,0,1
884670,shop kích_hoạt bảo_hành 06 / 06 13 / 6 lừa không hài_lòng,"[{'label': 307, 'user': 15}]","{'review_id': 1110, 'comment': 'shop tự kích hoạt bảo hành từ 06/06 trong khi mình đặt 13/6. lừa đảo', 'summary': 'Rất không hài lòng', 'annotations': {'16': ['dịch vụ -'], '22': ['dịch vụ -']}}",,0,0,0,0,0,0,0,1,0,0,0,0
884669,già ổn điện_thoại ổn kì hài_lòng,"[{'label': 296, 'user': 15}, {'label': 298, 'user': 15}]","{'review_id': 23985, 'comment': 'mình thấy già này ổn dùng đt cũng ổn nhé các bạn', 'summary': 'Cực kì hài lòng', 'annotations': {'24': ['giá +'], '22': ['trash']}}",,0,0,0,0,1,0,0,0,0,0,0,0
884668,tiki giao hàng phẩm như quảng_cáo giá đỡ kích_thước máy_tính 15inch giá đỡ chắc_chắn giá tiền hy_vọng giá đỡ chất_lượng như quảng_cáo,"[{'label': 297, 'user': 15}, {'label': 300, 'user': 15}, {'label': 298, 'user': 15}, {'label': 302, 'user': 15}]","{'review_id': 23534, 'comment': 'TIki giao hàng nhanh\nSản phẩm như quảng cáo. \ngiá đỡ kích thước 23cm*18cm, mình dùng máy tính 15inch, giá đỡ chắc chắn. \nPhù hợp với giá tiền. \nMới dùng, nhưng hy vọng giá đỡ sẽ bền', 'summary': 'Hàng chất lượng như quảng cáo', 'annotations': {'21': ['other'], '22': ['giá +', 'phụ kiện +', 'ship +']}}",,0,0,0,1,1,0,0,0,0,1,1,0
884667,tiki giao hàng chúa sản_phẩm xây_dựng không tiện chụp tiki kì hài_lòng,"[{'label': 295, 'user': 15}]","{'review_id': 22360, 'comment': 'Tiki giao hàng chúa sản phẩm xây dựng cũng lâu rồi Vậy nên mình không tiện chụp Cảm ơn Tiki rất nhiều', 'summary': 'Cực kì hài lòng', 'annotations': {'18': ['typo']}}",,0,0,0,0,0,0,0,0,0,0,0,1
884666,máy tốt nhu_cầu không kì hài_lòng,"[{'label': 296, 'user': 15}]","{'review_id': 23469, 'comment': 'máy tốt, với nhu cầu không quá cao của t thì rất OK', 'summary': 'Cực kì hài lòng', 'annotations': {'21': ['trash'], '22': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,0,0
884665,hàng i hình kì hài_lòng,"[{'label': 296, 'user': 15}]","{'review_id': 22930, 'comment': 'hàng i hình đẹp', 'summary': 'Cực kì hài lòng', 'annotations': {'21': ['trash']}}",,0,0,0,0,0,0,0,0,0,0,0,0
884664,camera lag,"[{'label': 313, 'user': 15}]","{'review_id': 2024, 'comment': 'camera lag quá\ncòn đâu ok', 'summary': 'Bình thường', 'annotations': {'18': ['cấu hình -'], '24': ['cấu hình -']}}",,1,0,0,0,0,0,0,0,0,0,0,0
884663,giao hàng nhanh đóng_gói cẩn kì hài_lòng,"[{'label': 300, 'user': 15}, {'label': 310, 'user': 15}]","{'review_id': 22831, 'comment': 'Giao hàng nhanh, đóng gói rất cẩn thận', 'summary': 'Cực kì hài lòng', 'annotations': {'21': ['mẫu mã +', 'ship +']}}",,0,1,0,1,0,0,0,0,0,0,0,0
884662,bọc cẩn_thận giao hàng nhanh nguyên niêm_phong apple niêm_phong tiki kèm sạc như mô_tả hài kì hài_lòng,"[{'label': 300, 'user': 15}, {'label': 306, 'user': 15}, {'label': 304, 'user': 15}]","{'review_id': 24237, 'comment': 'Bọc cẩn thận, giao hàng nhanh, nguyên seal của Apple thêm cẢ seal Tiki. Kèm sạc như mô tả. Tôi thấy hài lòng', 'summary': 'Cực kì hài lòng', 'annotations': {'22': ['chính hãng +', 'ship +', 'dịch vụ +']}}",,0,0,0,1,0,1,0,1,0,0,0,0
884661,sản_phẩm nguyên như nguyên seal tốt không va_đập trầy phẩm tốt,"[{'label': 310, 'user': 15}, {'label': 304, 'user': 15}]","{'review_id': 1933, 'comment': 'Sản phẩm còn nguyên như mới, còn nguyên seal, dùng tốt, không bị va đập hay trầy xước.', 'summary': 'Sản phẩm tốt', 'annotations': {'18': ['mẫu mã +', 'chính hãng +'], '22': ['mẫu mã +', 'chính hãng +']}}",,0,1,0,0,0,1,0,0,0,0,0,0
884660,máy active bảo_hành 1 tuần đẹp giao hàng toàn hài_lòng,"[{'label': 300, 'user': 15}, {'label': 310, 'user': 15}]","{'review_id': 23095, 'comment': 'Máy mới active bảo hành trước 1 tuần. Mới đẹp, giao hàng nhanh.', 'summary': 'Hoàn toàn hài lòng', 'annotations': {'21': ['mẫu mã +', 'ship +'], '16': ['ship +', 'mẫu mã +']}}",,0,1,0,1,0,0,0,0,0,0,0,0
884659,sản_phẩm đầy_đủ phụ_kiện điện_thoại sóng_khỏe pin trâu giao hàng nhanh hôm đặt_hàng hôm giao a giao hàng vui_tính nhiệt_tình 5 tốt,"[{'label': 302, 'user': 15}, {'label': 300, 'user': 15}, {'label': 312, 'user': 15}]","{'review_id': 1320, 'comment': 'Sản phẩm đầy đủ phụ kiện, điện thoại sóng khỏe, pin trâu. Giao hàng rất nhanh. Hôm trước đặt hàng hôm sau đã giao lại gặp a giao hàng vui tính nhiệt tình. 5 sao.', 'summary': 'Rất tốt.', 'annotations': {'24': ['ship +', 'cấu hình +', 'phụ kiện +'], '16': ['ship +', 'cấu hình +', 'phụ kiện +'], '22': ['ship +', 'phụ kiện +']}}",,1,0,0,1,0,0,0,0,0,1,0,0
884658,điện_thoại kì hài_lòng,"[{'label': 310, 'user': 15}]","{'review_id': 22441, 'comment': 'điện thoại mới đẹp', 'summary': 'Cực kì hài lòng', 'annotations': {'18': ['mẫu mã +']}}",,0,1,0,0,0,0,0,0,0,0,0,0
884657,hàng giao gắn không khớp điện_thoại 4 trấu pin 3 không hài_lòng,"[{'label': 297, 'user': 15}]","{'review_id': 22231, 'comment': 'Hàng giao gắn vào ko khớp điện thoại 4 trấu còn pin có 3 trấu.', 'summary': 'Rất không hài lòng', 'annotations': {'18': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
884656,sản_phẩm màu đẹp y chang hình bao_bì kỹ sản_phẩm thoại tốt,"[{'label': 297, 'user': 15}, {'label': 300, 'user': 15}, {'label': 310, 'user': 15}]","{'review_id': 2394, 'comment': 'sản phẩm màu đẹp, y chang trong hình, bao bì kỹ, sản phẩm đầy đủ', 'summary': 'điện thoại tốt', 'annotations': {'18': ['ship +', 'mẫu mã +'], '24': ['other']}}",,0,1,0,1,0,0,0,0,0,0,1,0
884655,máy chạy mượt vẻ máy dán màn_hình kích_hoạt bảo_hành 1 tuần kì hài_lòng,"[{'label': 305, 'user': 15}, {'label': 308, 'user': 15}]","{'review_id': 23964, 'comment': 'Máy chạy mượt, nhưng có vẻ đã unsealed máy để dán màn hình rồi, tuy nhiên kích hoạt bảo hành sau 1 tuần nên ổn', 'summary': 'Cực kì hài lòng', 'annotations': {'24': ['hiệu năng +'], '22': ['chính hãng -', 'hiệu năng +']}}",,0,0,1,0,0,1,0,0,0,0,0,0
884654,máy đẹp chụp hình ban_đêm cực đẹp như ban_ngày đúng tiền cảm_ứng nhạy màu đẹp chưa vọc trời,"[{'label': 308, 'user': 15}, {'label': 310, 'user': 15}, {'label': 298, 'user': 15}, {'label': 312, 'user': 15}]","{'review_id': 23886, 'comment': 'Máy đẹp chụp hình ban đêm cực đẹp như ban ngày, đúng là tiền nào của đó, cảm ứng rất nhạy màu thì đẹp, nhưng chưa có thời gian vọc nhiều', 'summary': 'Đẹp quá trời', 'annotations': {'24': ['giá +', 'cấu hình +'], '22': ['hiệu năng +', 'mẫu mã +']}}",,1,1,1,0,1,0,0,0,0,0,0,0
884653,máy chụp hình đẹp camera thò thụt máy yếu như pin mau mặc_dù không xử_dụng giao_diện không đẹp cảm_ứng không chính_xác lắm điện_thoại túi quần máy rat bực_mình nút back xài máy rẻ tạm chấp_nhận có_lẽ sx cải_thiện 3 sản,"[{'label': 310, 'user': 15}, {'label': 298, 'user': 15}, {'label': 311, 'user': 15}, {'label': 313, 'user': 15}]","{'review_id': 1819, 'comment': 'máy chụp hình đẹp, camera thò thụt thấy cũng hay nhưng máy có nhiều điểm yếu như pin mau hết mặc dù k xử dụng nhiều, giao diện k đẹp, cảm ứng k chính xác lắm, nhiều khi để đt trong túi quần cũng tự mở máy, xài nhiều lúc rat bực mình, nút back ở trên cao nên khó xài. vì máy rẻ nên tạm chấp nhận .có lẽ nhà sx cần cải thiện nhiều hơn. cho 3 sao cho sản phẩm', 'summary': 'Bình thường', 'annotations': {'18': ['giá +', 'mẫu mã -', 'cấu hình -'], '24': ['cấu hình -'], '22': ['giá +', 'mẫu mã +']}}",,1,1,0,0,1,0,0,0,0,0,0,0
884652,bữa hôm 1tr8 mùa dịch mua 1 máy không xịn thằng giải_trí học_tập đủ chức_năng hài_lòng màn_hình pin oke tầm giá máy nhẹ màu đẹp trẻ_em kho ứng_dụng amazon không đa_dạng như android không sợ tải game bậy_bạ tốt 👍 🏻,"[{'label': 310, 'user': 15}, {'label': 298, 'user': 15}, {'label': 312, 'user': 15}]","{'review_id': 23898, 'comment': 'Vừa đặt bữa hôm TikiDeal nên có 1tr8. Mùa dịch mua 1 chiếc máy không quá xịn để cho thằng em giải trí, học tập với đủ chức năng mình thấy rất hài lòng. Màn hình, pin cũng ok trong tầm giá này. Máy nhẹ, màu đẹp, phù hợp với trẻ em, với cả kho ứng dụng của Amazon cũng không quá đa dạng như android với appstore nên không sợ nó tải game bậy bạ về nhiều. Nói chung tốt 👌🏻', 'summary': 'OK 👍🏻', 'annotations': {'24': ['giá +', 'cấu hình +'], '22': ['mẫu mã +', 'giá +']}}",,1,1,0,0,1,0,0,0,0,0,0,0
884651,hàng hôm_qua hài_lòng hôm_nay tiki giảm_giá sản_phẩm kèm khuyến_mại tự_nhiên hớ mất giao hàng hôm_qua hôm_nay tiki mã 300k ( hớ ),"[{'label': 297, 'user': 15}, {'label': 299, 'user': 15}]","{'review_id': 1958, 'comment': 'Mới nhận được hàng hôm qua, hiện tại là hài lòng. Hôm nay Tiki lại giảm giá sản phẩm này xuống, kèm khuyến mại, tự nhiên thấy hớ mất 300k.', 'summary': 'Mới giao hàng hôm qua, hôm nay Tiki lại có mã giảm thêm 300k nữa (Bị hớ)', 'annotations': {'18': ['other'], '22': ['giá -']}}",,0,0,0,0,1,0,0,0,0,0,1,0
884650,tối 8h45 hôm ship nhanh kì hài_lòng,"[{'label': 300, 'user': 15}]","{'review_id': 23882, 'comment': 'Tối 8h45 đặt sáng hôm sau đã có, lần đầu tiên đặt mà ship nhanh tới vậy', 'summary': 'Cực kì hài lòng', 'annotations': {'24': ['ship +'], '22': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
884649,tiki giao hàng nhanh dự_tính máy mượt sạc nhanh cảm_giác bóc siêu phê 1 tuần tiếp thanks ủng_hộ tiki hài_lòng,"[{'label': 300, 'user': 15}, {'label': 304, 'user': 15}, {'label': 308, 'user': 15}, {'label': 312, 'user': 15}]","{'review_id': 1774, 'comment': 'tiki giao hàng nhanh hơn dự tính. máy mượt sạc cũng khá nhanh, cảm giác được bóc siu rất phê sau 1 tuần sử dụng đánh giá tiếp thanks ủng hộ tiki nhiều,', 'summary': 'Rất hài lòng', 'annotations': {'24': ['hiệu năng +', 'ship +'], '16': ['cấu hình +', 'chính hãng +', 'hiệu năng +', 'ship +'], '22': ['chính hãng +', 'ship +']}}",,1,0,1,1,0,1,0,0,0,0,0,0
884648,oke ổn tầm,"[{'label': 297, 'user': 15}, {'label': 298, 'user': 15}]","{'review_id': 23697, 'comment': 'ok ổn trong tầm giâ', 'summary': 'Hài lòng', 'annotations': {'24': ['other'], '22': ['giá +']}}",,0,0,0,0,1,0,0,0,0,0,1,0
884647,thiết_kế đẹp hiệu_năng chưa chính_xác đc ổn tầm kế đẹp,"[{'label': 310, 'user': 15}, {'label': 298, 'user': 15}, {'label': 308, 'user': 15}]","{'review_id': 1398, 'comment': 'thiết kế đẹp, hiệu năng chưa đánh giá chính xác đc. Nói chung là khá ổn trong tầm giá.', 'summary': 'Thiết kế đẹp', 'annotations': {'16': ['giá +', 'mẫu mã +'], '22': ['hiệu năng +', 'mẫu mã +']}}",,0,1,1,0,1,0,0,0,0,0,0,0
