id,text,annotations,meta,annotation_approver,cấu hình,mẫu mã,hiệu năng,ship,giá,chính hãng,chất lượng,dịch vụ,an toàn,phụ kiện,other,typo
887323,sản_phẩm không như mô_tả loại đệm lưng thấm mồ_hôi loại khô thoáng bình_thường tặng 9 miếng không gói tã tặng kèm không không hài_lòng,"[{'label': 322, 'user': 15}, {'label': 326, 'user': 15}, {'label': 324, 'user': 15}]","{'review_id': 1431, 'comment': 'Sản phẩm không giống như mô tả. Nói là loại đệm lưng thấm mồ hôi nhưng nhận về là loại khô thoáng bình thường. Nói là tặng thêm 9 miếng nhưng không có gói tã tặng kèm, mở ra bên trong cũng không thấy có.', 'summary': 'Rất không hài lòng', 'annotations': {'28': ['dịch vụ -', 'chính hãng -'], '17': ['chất lượng -', 'dịch vụ -'], '20': ['trash', 'chính hãng -', 'dịch vụ -', 'chất lượng -'], '25': ['chính hãng -', 'dịch vụ -', 'chất lượng -']}}",,0,0,0,0,0,1,1,1,0,0,0,0
887322,mua bỉm tiki rẻ quất dịch jumbo gói jumbo chưa mua bịch kì hài_lòng,"[{'label': 317, 'user': 15}]","{'review_id': 1050, 'comment': 'Mua bỉm tiki là rẻ nhất lên lúc nào cũng quất dịch jumbo này cả. Từ khi biết đến gói jumbo thì chưa bao giờ mua lại bịch nhỏ luôn.', 'summary': 'Cực kì hài lòng', 'annotations': {'17': ['giá +'], '19': ['giá +'], '20': ['trash', 'giá +', 'other'], '25': ['giá +']}}",,0,0,0,0,1,0,0,0,0,0,0,0
887321,vị trà không ngon uống không không mua,"[{'label': 322, 'user': 15}]","{'review_id': 14756, 'comment': 'Vị trà không ngon, khó uống, con không thích, không nên mua cho trẻ', 'summary': 'Bình thường', 'annotations': {'28': ['chất lượng -'], '29': ['chất lượng -']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887320,hài_lòng sản_phẩm ủng_hộ dài_dài kì hài_lòng,"[{'label': 316, 'user': 15}]","{'review_id': 12775, 'comment': 'Hài lòng về sản phẩm và sẽ ủng hộ dài dài ạ', 'summary': 'Cực kì hài lòng', 'annotations': {'23': ['other'], '29': ['chất lượng +']}}",,0,0,0,0,0,0,0,0,0,0,1,0
887319,hài_lòng sẻ ủng_hộ kì hài_lòng,"[{'label': 316, 'user': 15}]","{'review_id': 13664, 'comment': 'rất hài lòng .sẻ ủng hộ shop', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['other'], '30': ['typo']}}",,0,0,0,0,0,0,0,0,0,0,1,0
887318,xài ko tràn thích_hợp đêm ko hăm giao hàng nhanh đk ban_ngày hơi dày mấy hãng kì hài_lòng,"[{'label': 327, 'user': 15}, {'label': 319, 'user': 15}, {'label': 321, 'user': 15}]","{'review_id': 12990, 'comment': 'Xài rất thích. Ko bị tràn. Rất thích hợp mang buổi đêm. Ko bị hăm. Giao hàng nhanh lại đk freeship. Mang ban ngày thì hơi dày nhưng xài thích hơn mấy hãng khác nhiều', 'summary': 'Cực kì hài lòng', 'annotations': {'23': ['ship +', 'an toàn +', 'chất lượng +'], '29': ['ship +', 'giá +', 'an toàn +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,1,0,0,0
887317,bao_bì hơi bẩn hy_vọng sản_phẩm ok giá rẻ siêu,"[{'label': 320, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 12981, 'comment': 'Bao bì hơi bẩn nhưng hy vọng sản phẩm ok. Giá cũng rẻ hơn so với siêu thị', 'summary': 'Hài lòng', 'annotations': {'23': ['giá +', 'ship -'], '29': ['giá +', 'dịch vụ -']}}",,0,0,0,1,1,0,0,0,0,0,0,0
887316,thoáng nhẹ mua kì hài_lòng,"[{'label': 321, 'user': 15}]","{'review_id': 13347, 'comment': 'rất thoáng và nhẹ. đã mua nhiều lần. xin cảm ơn 😷', 'summary': 'Cực kì hài lòng', 'annotations': {'23': ['chất lượng +'], '30': ['chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887315,giong nhu hinh chat luong thi pai dung moi,"[{'label': 314, 'user': 15}]","{'review_id': 13382, 'comment': 'Giong nhu hinh anh. Chat luong thi pai dung moi biet', 'summary': 'Hài lòng', 'annotations': {'23': ['typo'], '30': ['an toàn +']}}",,0,0,0,0,0,0,0,0,0,0,0,1
887314,giặt 2 rách tràn ướt hài_lòng,"[{'label': 322, 'user': 15}]","{'review_id': 12647, 'comment': 'Giặt đến lần thứ 2 bị rách. bị tràn ra ướt hết.', 'summary': 'Không hài lòng', 'annotations': {'23': ['chất lượng -'], '29': ['chất lượng -']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887313,đơn hàng_đầu tiki tốt không hài_lòng giao hàng chậm không đúng không gọi điện_báo hang gọi kêu nhân_viên kiểm_tra gọi chẳng gọi không hài_lòng nhân_viên tổng_đài làm_việc không hài_lòng giao hàng chậm ổn_định,"[{'label': 314, 'user': 15}, {'label': 320, 'user': 15}, {'label': 326, 'user': 15}]","{'review_id': 13768, 'comment': 'những đơn hàng đầu tiki làm tốt. Nhưng càng ngày càng không hài lòng. giao hàng chậm, không đúng ngày mà không gọi điện báo khách hang. khi mình gọi lên kêu nhân viên kiểm tra và gọi lại nhưng chẳng thấy ai gọi lại. Rất không hài lòng về cách nhân viên tổng đài làm việc. và không hài lòng về việc giao hàng chậm trễ.', 'summary': 'không ổn định', 'annotations': {'19': ['dịch vụ -', 'typo', 'ship -'], '30': ['dịch vụ -']}}",,0,0,0,1,0,0,0,1,0,0,0,1
887312,tiki mua 3 gói tăngj siêu xe mua 3 gói không tặng ? mua bỉm tiki sinh bé không tiki đề không hiện quà tặng giao không tiki kiểm_tra giúp mắc,"[{'label': 314, 'user': 15}, {'label': 326, 'user': 15}]","{'review_id': 13445, 'comment': 'Tiki ơi sao trên để mua 3 gói là được tăngj siêu xe mà mình mua 3 gói lại ko được tặng vậy? Mình mua bỉm cho con trên tiki từ khi sinh bé tới h mà lần này không hiểu sao tiki đề vậy mà lại không có luôn. Khi mình đặt vẫn hiện quà tặng nhưng khi giao lại không có. Tiki kiểm tra giúp mình với', 'summary': 'Thắc mắc', 'annotations': {'19': ['dịch vụ -', 'typo'], '30': ['dịch vụ -', 'typo']}}",,0,0,0,0,0,0,0,1,0,0,0,1
887311,giao hàng nhanh sản_phẩm đóng_gói chắc_chắn kì hài_lòng,"[{'label': 319, 'user': 15}]","{'review_id': 14180, 'comment': 'Giao hàng nhanh, sp đóng gói chắc chắn. ok', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['chất lượng +', 'ship +'], '19': ['ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
887310,sản_phẩm hạn quà tặng kèm siêu dễ_thương tiện mẹ bé lắm kì hài_lòng,"[{'label': 327, 'user': 15}, {'label': 325, 'user': 15}]","{'review_id': 13561, 'comment': 'Sản phẩm date xa, quà tặng kèm siêu dễ thương, rất tiện cho mẹ, bé nhà thích lắm luôn', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['dịch vụ -', 'an toàn +'], '30': ['dịch vụ +', 'an toàn -']}}",,0,0,0,0,0,0,0,1,1,0,0,0
887309,sản_phẩm tốt đúng chất kì hài_lòng,"[{'label': 321, 'user': 15}]","{'review_id': 14352, 'comment': 'Sản phẩm tốt , đúng chất lượng', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['chất lượng +'], '29': ['chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887308,chán kinh_khủng 2 bịch không nổi bỉm nhão_nhoét không ôm mông chun bụng 0 chỗ 😎 mẹ không mua bỉm vứt tiếc chả nổi jo ngon không hài_lòng,"[{'label': 322, 'user': 15}]","{'review_id': 13078, 'comment': 'thật sự chán kinh khủng, nay nhận 2 bịch mang ra dùng mà k dùng nổi, bỉm nhão nhoét k ôm mông con, phần chun bụng cho luôn 0 điểm về chỗ😎, các mẹ k nên mua bỉm này, giờ vứt thì tiếc, dùng chả dùng nổi. đang dùng jo ngon chớ', 'summary': 'Rất không hài lòng', 'annotations': {'23': ['chất lượng -'], '30': ['typo', 'chất lượng -']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887307,giao hàng nhanh 2 đóng_gói sơ_sài chưa kỹ rách 1 chỗ vỏ bọc kì hài_lòng,"[{'label': 320, 'user': 15}]","{'review_id': 13626, 'comment': 'Giao hàng nhanh 2 ngày, đóng gói sơ sài, chưa kỹ, rách 1 chỗ vỏ bọc ngoài.', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['ship +'], '30': ['dịch vụ -', 'ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
887306,ok kì hài_lòng,"[{'label': 316, 'user': 15}]","{'review_id': 974, 'comment': 'Ok nên mua', 'summary': 'Cực kì hài lòng', 'annotations': {'20': ['trash'], '25': ['other']}}",,0,0,0,0,0,0,0,0,0,0,1,0
887305,sản_phẩm oke gói hàng chưa cẩn_thận kì hài_lòng,"[{'label': 321, 'user': 15}, {'label': 320, 'user': 15}]","{'review_id': 13939, 'comment': 'Sản phẩm ok gói hàng chưa cẩn thận lắm', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['ship -', 'chất lượng +'], '19': ['ship -']}}",,0,0,0,1,0,0,1,0,0,0,0,0
887304,hàng sài hài_lòng,"[{'label': 315, 'user': 15}]","{'review_id': 482, 'comment': 'hàng Sài rất tot', 'summary': 'Không hài lòng', 'annotations': {'20': ['trash'], '25': ['typo']}}",,0,0,0,0,0,0,0,0,0,0,0,0
887303,mua tặng 9 miếng đủ ( gói 3 dây dây 3 miếng ) không coi kỹ tặng 3 miếng không tặng 🤣 🤣 🤣 🤣 🤣 ok mùi không dễ_chịu tí kì hài_lòng,"[{'label': 322, 'user': 15}, {'label': 325, 'user': 15}]","{'review_id': 1033, 'comment': 'Em mua vẫn thấy tặng 9 miếng đủ (gói 3 dây, mỗi dây để 3 miếng), khách không coi kỹ mà lên đánh giá tặng 3 miếng với không tặng 🤣🤣🤣🤣🤣\nÀ gì cũng ok, chỉ có mùi không dễ chịu tí nào.', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['an toàn -', 'dịch vụ +'], '17': ['chất lượng -'], '19': ['dịch vụ +'], '20': ['chất lượng -', 'giá +'], '25': ['other']}}",,0,0,0,0,0,0,1,1,0,0,0,0
887302,hàng nha shop shop giao hàng nhanh đóng_gói sản_phẩm kì hài_lòng,"[{'label': 319, 'user': 15}]","{'review_id': 13881, 'comment': 'Đã nhận được hàng rồi nha shop ơi. Shop giao hàng nhanh và đóng gói sản phẩm kỹ', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['ship +'], '30': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,0
887301,rẻ mua shop tiki giao hàng nhanh mua,"[{'label': 319, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 14013, 'comment': 'Rẻ hơn khi mua bên ngoài shop, tiki giao hàng nhanh chóng', 'summary': 'Rẻ hơn mua bên ngoài', 'annotations': {'28': ['ship +', 'giá +'], '19': ['ship +', 'giá +']}}",,0,0,0,1,1,0,0,0,0,0,0,0
887300,chật mua xxl chi_bằng kích_thước l không hài_lòng,"[{'label': 314, 'user': 15}, {'label': 322, 'user': 15}]","{'review_id': 13814, 'comment': 'quá chật mua xxl mà chi bằng size l thôi.', 'summary': 'Rất không hài lòng', 'annotations': {'19': ['typo', 'other'], '30': ['chất lượng -']}}",,0,0,0,0,0,0,1,0,0,0,0,1
887299,giao hang nhanh chat luong tuyet voi lun minh rat tuong kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 321, 'user': 15}, {'label': 314, 'user': 15}]","{'review_id': 12880, 'comment': 'Giao hang nhanh, chat luong tuyet voi lun. minh rat tin tuong tiki', 'summary': 'Cực kì hài lòng', 'annotations': {'23': ['typo'], '29': ['chất lượng +', 'typo', 'ship +']}}",,0,0,0,1,0,0,1,0,0,0,0,1
887298,không giao quà tặng ? giao quà,"[{'label': 326, 'user': 15}]","{'review_id': 13490, 'comment': 'Không thấy giao quà tặng vậy? Khi nào mới giao quà tặng.', 'summary': 'Bình thường', 'annotations': {'19': ['dịch vụ -'], '30': ['dịch vụ -']}}",,0,0,0,0,0,0,0,1,0,0,0,0
887297,sản_phẩm tốt đóng_gói hàng mua kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 321, 'user': 15}]","{'review_id': 238, 'comment': 'Sản phẩm tốt, đóng gói chắc chắn\nGiao hàng nhanh\nSẽ tiếp tục mua hàng', 'summary': 'Cực kì hài lòng', 'annotations': {'20': ['ship +'], '25': ['ship +', 'dịch vụ +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
887296,bỉm thấm hút tốt mẫu_mã đẹp giao hàng kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 321, 'user': 15}]","{'review_id': 14768, 'comment': 'Bỉm thấm hút tốt, mẫu mã đẹp, giao hàng nhanh', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['ship +', 'chất lượng +'], '29': ['ship +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
887295,đẩy tay_cầm sát vặn nắp chặt xíu bé kì hài_lòng,"[{'label': 315, 'user': 15}]","{'review_id': 14096, 'comment': 'Đẩy tay cầm sát xuống và vặn nắp chặt xíu. Bé thích', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['trash'], '19': ['other']}}",,0,0,0,0,0,0,0,0,0,0,0,0
887294,bỉm thanh_toán ngớ nhầm kích_thước giao hàng giao hàng đi xong gọi tổng_đài đổi mất_công đi xong gọi điện tổng_đài báo không thất_vọng làm_ăn không rõ_ràng,"[{'label': 326, 'user': 15}]","{'review_id': 13700, 'comment': 'Mình đặt bỉm và thanh toán trước. Nhưng đến lúc nhận mới ngớ ra là đặt nhầm size nên nói bạn giao hàng mang về luôn. Nhưng bạn giao hàng nói mình cứ nhận đi xong gọi tổng đài rồi sẽ có người đến lấy để đổi hoặc trả. Nghĩ bạn ấy mất công mang đi nên mình lấy, xong gọi điện lên tổng đài thì báo không hỗ trợ rồi thôi. Quá thất vọng về tiki.', 'summary': 'Tiki làm ăn không rõ ràng', 'annotations': {'19': ['dịch vụ -'], '30': ['dịch vụ -']}}",,0,0,0,0,0,0,0,1,0,0,0,0
887293,bỉm,"[{'label': 315, 'user': 15}]","{'review_id': 14375, 'comment': 'bỉm lần này', 'summary': 'Bình thường', 'annotations': {'28': ['trash'], '29': ['other']}}",,0,0,0,0,0,0,0,0,0,0,0,0
887292,sữa hãng xe đồ_chơi chắc_chắn kì hài_lòng,"[{'label': 325, 'user': 15}, {'label': 323, 'user': 15}]","{'review_id': 13807, 'comment': 'Sữa chính hãng, xe đồ chơi chắc chắn và rất đẹp.', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['chính hãng +', 'dịch vụ +'], '30': ['dịch vụ +', 'chính hãng +']}}",,0,0,0,0,0,1,0,1,0,0,0,0
887291,sản_phẩm tốt túi_tiền tặng quà,"[{'label': 325, 'user': 15}, {'label': 317, 'user': 15}, {'label': 321, 'user': 15}]","{'review_id': 14533, 'comment': 'sản phẩm tốt, phù hợp với túi tiền mà lại được tặng quà nữa', 'summary': 'tả', 'annotations': {'28': ['dịch vụ +', 'giá +', 'chất lượng +'], '29': ['dịch vụ +', 'chất lượng +']}}",,0,0,0,0,1,0,1,1,0,0,0,0
887290,sản_phẩm tốt hạn giá rẻ không combo cỡ kì hài_lòng,"[{'label': 327, 'user': 15}, {'label': 321, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 14623, 'comment': 'sản phẩm dùng tốt. hạn còn xa, giá rẻ, nhưng k có combo nhiều cỡ nhỉ,', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['giá +', 'an toàn +', 'chất lượng +'], '29': ['typo', 'giá +', 'chất lượng +']}}",,0,0,0,0,1,0,1,0,1,0,0,0
887289,giao nhanh sản_phẩm hạn kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 327, 'user': 15}]","{'review_id': 266, 'comment': 'giao nhanh. sp date xa', 'summary': 'Cực kì hài lòng', 'annotations': {'20': ['typo'], '25': ['chất lượng +', 'ship +']}}",,0,0,0,1,0,0,0,0,1,0,0,0
887288,sản_phẩm tốt đóng_gói đạt chất_lượng giao hàng kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 321, 'user': 15}]","{'review_id': 13458, 'comment': 'Sản phẩm tốt, đóng gói đạt chất lượng, giao hàng nhanh', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['ship +'], '30': ['ship +', 'dịch vụ +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
887287,chất bt giá không nổi_trội,"[{'label': 316, 'user': 15}]","{'review_id': 13551, 'comment': 'chất cũng bt phù hợp với giá bán chứ không nổi trội lắm', 'summary': 'Bình thường', 'annotations': {'19': ['chất lượng -'], '30': ['giá +', 'chất lượng -']}}",,0,0,0,0,0,0,0,0,0,0,1,0
887286,thoi gian giao hang_lượng san phẩm chưa kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 314, 'user': 15}]","{'review_id': 13760, 'comment': 'Thoi gian Giao hang nhanh.chat lượng san phẩm chưa dùng lên đánh giá sau', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['typo', 'ship +'], '30': ['typo', 'ship +']}}",,0,0,0,1,0,0,0,0,0,0,0,1
887285,hàng tốt đóng_gói cẩn_thận mua tiếp thanks_oke,"[{'label': 319, 'user': 15}, {'label': 321, 'user': 15}]","{'review_id': 13660, 'comment': 'Hàng tốt, đóng gói cẩn thận. Lần sau mua tiếp. Thanks tiki', 'summary': 'Hàng ok', 'annotations': {'19': ['ship +'], '30': ['dịch vụ +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
887284,giá_cả hợp kì hài_lòng,"[{'label': 317, 'user': 15}]","{'review_id': 121, 'comment': 'Giá cả hợp lý', 'summary': 'Cực kì hài lòng', 'annotations': {'20': ['trash'], '25': ['giá +']}}",,0,0,0,0,1,0,0,0,0,0,0,0
887283,san pham tot giao hang_kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 321, 'user': 15}, {'label': 314, 'user': 15}]","{'review_id': 13111, 'comment': 'San pham tot, giao hang nhanh.', 'summary': 'Cực kì hài lòng', 'annotations': {'23': ['typo'], '30': ['typo', 'ship +', 'chất lượng +']}}",,0,0,0,1,0,0,1,0,0,0,0,1
887282,cực_kỳ hài_lòng hàng sản_phẩm đẹp chắc_chắn y kì hài_lòng,"[{'label': 321, 'user': 15}]","{'review_id': 13532, 'comment': 'cực kỳ hài lòng khi nhận hàng, sp đẹp, chắc chắn, y mẫu', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['chất lượng +'], '30': ['chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887281,mua đợt khuyến_mãi giá tốt chất luong hợp túi,"[{'label': 321, 'user': 15}, {'label': 314, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 1455, 'comment': 'Mua đợt khuyến mãi giá tốt, chất luong hợp túi tiền', 'summary': 'Hài lòng', 'annotations': {'28': ['chất lượng +', 'typo', 'giá +'], '17': ['chất lượng +', 'giá +'], '19': ['chất lượng +', 'typo', 'giá +'], '20': ['chất lượng +', 'giá +'], '25': ['giá +']}}",,0,0,0,0,1,0,1,0,0,0,0,1
887280,hàng chuẩn giá kì hài_lòng,"[{'label': 317, 'user': 15}, {'label': 323, 'user': 15}]","{'review_id': 1089, 'comment': 'hàng chuẩn giá rẻ', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['giá +', 'chính hãng +'], '17': ['chính hãng +', 'giá +']}}",,0,0,0,0,1,1,0,0,0,0,0,0
887279,giao hàng nhanh quà tặng dễ_thương xinh_xắn giá_cả tốt gia_đình hài_lòng tiki mong tiki phát kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 325, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 13991, 'comment': 'Giao hàng nhanh. Quà tặng dễ thương xinh xắn. Giá cả tốt. Gia đình tôi rất hài lòng về Tiki mong Tiki luôn luôn phát triển', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['giá +', 'dịch vụ +', 'ship +'], '19': ['giá +', 'dịch vụ +', 'ship +']}}",,0,0,0,1,1,0,0,1,0,0,0,0
887278,đặt_hàng 2 đều hàng khuyến_mãi kèm giao hàng nhanh hài_lòng,"[{'label': 319, 'user': 15}, {'label': 325, 'user': 15}]","{'review_id': 14696, 'comment': 'Mình đặt hàng 2 lần, mỗi lần đều có hàng khuyến mãi kèm theo. Giao hàng nhanh. Mình rất hài lòng.', 'summary': 'Hài lòng', 'annotations': {'28': ['ship +', 'dịch vụ +'], '29': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,0,1,0,0,0,0
887277,giao hàng hơi chậm đóng_gói cẩn_thận không bé tè dòng tả 1 đêm thay 2 không như mô_tả sản_phẩm bé 1 giấc_ngủ ngon nguyên đêm không hài_lòng,"[{'label': 322, 'user': 15}, {'label': 320, 'user': 15}]","{'review_id': 1210, 'comment': 'giao hàng hơi chậm nhưng đóng gói cẩn thận, không biết do bé nhà mình tè nhiều hay sao mà dòng tả này 1 đêm mình phải thay 2 lần chứ không được như mô tả sản phẩm là cho bé 1 giấc ngủ ngon nguyên đêm nên mình không hài lòng lắm', 'summary': 'Bình thường', 'annotations': {'17': ['chất lượng -', 'ship -'], '20': ['chất lượng -', 'ship -'], '25': ['chất lượng -', 'ship -', 'dịch vụ +']}}",,0,0,0,1,0,0,1,0,0,0,0,0
887276,sản_phẩm tốt không tràn thảm chơi_đẹp hài kì hài_lòng,"[{'label': 321, 'user': 15}, {'label': 314, 'user': 15}]","{'review_id': 13756, 'comment': 'spham rất tốt ko bị tràn thảm chơi đẹp.rất hài lòng', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['typo', 'chất lượng +'], '30': ['typo', 'chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,1
887275,giao hàng chậm dự_kiến hài_lòng,"[{'label': 320, 'user': 15}]","{'review_id': 1472, 'comment': 'Giao hàng quá chậm so với thời gian dự kiến giao', 'summary': 'Không hài lòng', 'annotations': {'28': ['ship -'], '17': ['ship -'], '20': ['ship -'], '25': ['ship -'], '19': ['ship -']}}",,0,0,0,1,0,0,0,0,0,0,0,0
887274,bề_mặt tã mềm thấm tốt không tràn chun mềm_mại không lằn da mềm thấm hút tốt,"[{'label': 321, 'user': 15}]","{'review_id': 13282, 'comment': 'Bề mặt tã mềm, thấm tốt không bị tràn, chun mềm mại không có lằn trên da bé', 'summary': 'Tã mềm, thấm hút tốt', 'annotations': {'23': ['chất lượng +'], '30': ['chất lượng +']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887273,mẫu đẹp thay moi ng noi tràn minh nghi bé đi 1 đk roi ko mặc kì hài_lòng,"[{'label': 314, 'user': 15}]","{'review_id': 14797, 'comment': 'Mẫu rất đẹp, thay moi ng noi bị tràn ra ngoai.theo minh nghi bé  đi 1 lần là bỏ ra đk roi,ko nên cho mặc qua lâu.', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['typo', 'chất lượng +'], '29': ['typo', 'chất lượng +']}}",,0,0,0,0,0,0,0,0,0,0,0,1
887272,giao hàng nhanh hôm_qua hôm_nay giao mua giá rẻ kì hài_lòng,"[{'label': 319, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 2447, 'comment': 'giao hàng rất nhanh, đặt hôm qua, hôm nay giao rồi, mua dc giá rẻ 219k', 'summary': 'Cực kì hài lòng', 'annotations': {'23': ['giá +', 'ship +'], '28': ['giá +', 'ship +']}}",,0,0,0,1,1,0,0,0,0,0,0,0
887271,k hàng chuẩn không bỉm mua siêu_thị mỏng thử ng bảo bỉm mỏng bỉm dầy mua siêu_thị mỏng tiki không hài_lòng,"[{'label': 322, 'user': 15}, {'label': 314, 'user': 15}]","{'review_id': 1078, 'comment': 'K biết có phải hàng chuẩn k nữa. Vì so với bỉm mk mua siêu thị nó quá mỏng luôn ạ mk có so thử đây ạ. Vì thấy nhiều ng bảo bỉm mỏng. Bỉm dầy là mk mua siêu thị còn mỏng hơn là của tiki nha', 'summary': 'Rất không hài lòng', 'annotations': {'28': ['chính hãng -'], '17': ['chất lượng -', 'chất lượng +'], '19': ['chính hãng -', 'chất lượng -', 'typo'], '20': ['chính hãng -', 'chất lượng -'], '25': ['chính hãng -']}}",,0,0,0,0,0,0,1,0,0,0,0,1
887270,đóng_gói hơi sơ xài quấn 1 lớp bọc mỏng mẫu mỏng mẫu cũ 1 chút thấm hút ok phom quần vẻ rộng phom cũ thun lưng ít thun cảm_nhận mua sale 397k,"[{'label': 317, 'user': 15}, {'label': 314, 'user': 15}, {'label': 320, 'user': 15}, {'label': 321, 'user': 15}]","{'review_id': 1223, 'comment': 'đóng gói hơi sơ xài. chỉ quấn lại bằng 1 lớp bọc mỏng. mẫu này mỏng hơn mẫu cũ 1 chút nhưng cũng thấm hút ok. phom quần này có vẻ rộng hơn phom cũ, chắc tại thun lưng làm ít thun hơn nên mình cảm nhận vậy. mua lúc sale còn 397k rất ok', 'summary': 'Hài lòng', 'annotations': {'28': ['giá +', 'ship +', 'chất lượng +', 'ship -'], '17': ['giá +', 'chất lượng +', 'ship -', 'ship +'], '20': ['giá +', 'ship -'], '25': ['chất lượng +', 'giá +', 'dịch vụ -'], '19': ['giá +', 'typo', 'chất lượng +', 'ship -']}}",,0,0,0,1,1,0,1,0,0,0,0,1
887269,san pham tot ma_gia lai re hon mua o sieu kì hài_lòng,"[{'label': 314, 'user': 15}, {'label': 321, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 1384, 'comment': 'san pham tot ma gia lai re hon mua o sieu thi', 'summary': 'Cực kì hài lòng', 'annotations': {'28': ['giá +', 'chất lượng +', 'typo'], '17': ['typo'], '20': ['typo'], '25': ['typo']}}",,0,0,0,0,1,0,1,0,0,0,0,1
887268,hơi mỏng bé tè 2 phải_lòng,"[{'label': 322, 'user': 15}]","{'review_id': 13020, 'comment': 'Hơi mỏng nên khi bé tè 2 lần là phải thay', 'summary': 'Hài lòng', 'annotations': {'23': ['chất lượng -'], '30': ['chất lượng -']}}",,0,0,0,0,0,0,1,0,0,0,0,0
887267,sản_phẩn tuyệt rẻ ngon kì hài_lòng,"[{'label': 321, 'user': 15}, {'label': 317, 'user': 15}]","{'review_id': 13870, 'comment': 'Sản phẩn tuyệt, rẻ ngon bổ', 'summary': 'Cực kì hài lòng', 'annotations': {'19': ['giá +'], '30': ['chất lượng +', 'giá +']}}",,0,0,0,0,1,0,1,0,0,0,0,0
887266,đặt_hàng ghi mua hàng tặng giao không nhân_viên giải_thích bảo giới_hạn quà tặng như lừa_bịp kh quà tặng giả lừa kh,"[{'label': 326, 'user': 15}, {'label': 314, 'user': 15}]","{'review_id': 13398, 'comment': 'Trong lúc đặt hàng thì ghi mua hàng được tặng, lúc giao thì không có. Nhân viên giải thích bảo có giới hạn quà tặng, như lừa bịp KH vậy.', 'summary': 'Show quà tặng giả lừa KH', 'annotations': {'23': ['typo'], '30': ['dịch vụ -']}}",,0,0,0,0,0,0,0,1,0,0,0,1
887265,tả ok tốt mua tiki ok ok ok ok ok ok oke,"[{'label': 321, 'user': 15}]","{'review_id': 14500, 'comment': 'Tả xài OK rất tốt,sẽ mua nhiều trên Tiki,OK OK OK OK OK OK OK', 'summary': 'Tả ok', 'annotations': {'28': ['typo', 'chất lượng +'], '29': ['trash']}}",,0,0,0,0,0,0,1,0,0,0,0,0
